Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
52,-1.8518248796463013,5.147079944610596,78.97852325439453,-1.8611647946892156,3.4276739532995633,-94.36155829731122,-4.7421355,9.988594,17.940456,6.899024,-4.4454155,-5.8902955,-7.7214518,-4.8847203,-8.163227,7.379937,-4.8508263,5.806591,2.4383507,-10.303706,12.063517,1.049178,30.299116,-17.593296,49.745266,22.708351,-8.781566,-5.1221347,-5.581874,-22.237041,24.787434,49.792633,-21.521812,-10.5717,4.740186
53,-1.983750820159912,5.163139820098877,78.98925018310547,-1.973918175469097,3.549986252057588,-94.44456914524008,-4.8971233,10.265164,17.956331,6.9531984,-4.4137692,-6.013636,-7.825465,-5.2696404,-8.56352,7.0862455,-4.6797566,5.9360533,2.4706793,-10.342978,11.962215,1.3913989,30.979553,-16.44927,49.48952,22.806162,-8.80019,-5.145406,-5.340307,-23.069805,23.927488,49.8688,-21.471857,-10.59192,4.7700415
54,-2.114751100540161,5.171625137329102,78.9977035522461,-2.087517517270765,3.6723425429653003,-94.52380578306852,-5.0539126,10.545296,17.966923,7.0160427,-4.3869686,-6.135711,-7.946565,-5.683793,-8.918554,6.831372,-4.5237317,6.07039,2.5141222,-10.36419,11.857081,1.743289,31.661488,-15.234543,49.23593,22.922739,-8.803852,-5.17775,-5.0729566,-23.953682,23.053339,49.95995,-21.412006,-10.608152,4.799879
55,-2.2641706466674805,5.177696228027344,79.01260375976562,-2.207011661879755,3.789244108479465,-94.59947411914408,-5.209946,10.836692,17.96838,7.092505,-4.366574,-6.260629,-8.166384,-6.1331124,-9.2275505,6.8115234,-4.4834805,6.193965,2.5664518,-10.36091,11.753857,2.121026,32.34866,-13.972456,48.974243,23.034916,-8.803888,-5.1983075,-4.7825675,-24.88392,22.166906,50.067642,-21.351274,-10.620502,4.8267674
56,-2.4068403244018555,5.1665940284729,79.0245132446289,-2.336509544298991,3.8952296771765935,-94.67186032500501,-5.366314,11.148053,17.956165,7.1934834,-4.356592,-6.3925114,-8.366119,-6.591774,-9.510431,6.794315,-4.4348264,6.290882,2.6160953,-10.328307,11.664221,2.467833,33.051777,-12.722814,48.757946,23.082693,-8.8108225,-5.1858044,-4.4891124,-25.85337,21.282593,50.199257,-21.294096,-10.628817,4.846241
57,-2.5542356967926025,5.16987419128418,79.03675079345703,-2.4799941913393773,3.9874906430015367,-94.74468989142012,-5.515857,11.482766,17.933678,7.3098407,-4.352391,-6.534411,-8.547447,-7.0557103,-9.756073,6.783651,-4.3824043,6.3399715,2.671323,-10.266382,11.592236,2.798296,33.777073,-11.4866295,48.572784,23.04294,-8.828047,-5.1208644,-4.1920576,-26.857727,20.398987,50.360355,-21.234325,-10.635031,4.8534656
58,-2.708113670349121,5.180060863494873,79.04478454589844,-2.633951591435429,4.069595125557488,-94.81681566328007,-5.668397,11.838014,17.90021,7.454713,-4.361523,-6.6834455,-8.715875,-7.5292645,-9.964329,6.778028,-4.3264413,6.355086,2.7362745,-10.180535,11.530769,3.1322885,34.52458,-10.239239,48.400543,22.945948,-8.85001,-5.020727,-3.8866053,-27.894585,19.510206,50.553257,-21.170126,-10.638951,4.8513527
59,-2.872455596923828,5.178577423095703,79.05894470214844,-2.7932440873628663,4.145151684407324,-94.880788276252,-5.817373,12.202672,17.851973,7.6042466,-4.370223,-6.834838,-8.867906,-8.016214,-10.1612215,6.7744226,-4.2535653,6.3726516,2.8002286,-10.0745735,11.469541,3.4770224,35.293205,-8.972621,48.23864,22.842981,-8.873254,-4.9190617,-3.5674481,-28.957743,18.604984,50.77111,-21.128458,-10.637306,4.848366
60,-3.0429160594940186,5.1766510009765625,79.06490325927734,-2.9523840098435117,4.217872583135109,-94.92886150473619,-5.966434,12.568843,17.782907,7.7561574,-4.3770356,-6.9840117,-9.007207,-8.522458,-10.370894,6.7857857,-4.1579423,6.4285655,2.8528874,-9.952359,11.398018,3.831002,36.080383,-7.682314,48.093693,22.78555,-8.893907,-4.848879,-3.2254786,-30.037476,17.667898,51.005543,-21.139874,-10.626985,4.852634
61,-3.2173373699188232,5.169572830200195,79.07279205322266,-3.1080116156840734,4.284774471404358,-94.9608774177044,-6.1132474,12.932383,17.691496,7.913874,-4.384247,-7.1270423,-9.178221,-9.06469,-10.596838,6.9194655,-4.0922465,6.5434103,2.8942394,-9.81684,11.3151655,4.210286,36.883957,-6.3551054,47.955673,22.802769,-8.912662,-4.8146434,-2.859654,-31.12672,16.69786,51.27178,-21.250004,-10.60595,4.854169
62,-3.397817850112915,5.160109519958496,79.07830810546875,-3.2628766040313453,4.345146106548546,-94.98012054460214,-6.2565956,13.297093,17.581228,8.075985,-4.39137,-7.267185,-9.337879,-9.631315,-10.829664,7.078743,-4.0120277,6.6938868,2.9260938,-9.667723,11.224063,4.6042676,37.704304,-4.997305,47.836052,22.861658,-8.930545,-4.7994685,-2.4834197,-32.224037,15.706011,51.581047,-21.431337,-10.576207,4.851123
63,-3.591057777404785,5.152795791625977,79.08765411376953,-3.423171278656707,4.406018332914153,-94.98470484059348,-6.4073377,13.671154,17.451992,8.243751,-4.3971696,-7.410656,-9.493324,-10.208591,-11.057058,7.2611446,-3.9193997,6.852535,2.9466646,-9.500174,11.115971,5.0108013,38.543636,-3.6239202,47.73867,22.926735,-8.94473,-4.8041143,-2.0943072,-33.32809,14.685772,51.91301,-21.60912,-10.540899,4.864711
64,-3.7827465534210205,5.133926868438721,79.09437561035156,-3.5937238830575797,4.47453727703054,-94.97290708642903,-6.5718136,14.060278,17.30471,8.409222,-4.395517,-7.5635643,-9.653355,-10.783779,-11.266389,7.4667206,-3.818096,6.992006,2.9567242,-9.30996,10.984873,5.4185185,39.405674,-2.2553403,47.67195,22.961334,-8.952439,-4.8293705,-1.6986104,-34.43794,13.635147,52.254837,-21.70095,-10.503344,4.9161925
65,-3.9901111125946045,5.123806476593018,79.10274505615234,-3.778777019454625,4.557362776343168,-94.94436214942571,-6.759194,14.469554,17.1389,8.574737,-4.386361,-7.7263393,-9.830311,-11.354566,-11.448022,7.6987906,-3.6854973,7.1058183,2.9567716,-9.092687,10.821557,5.82955,40.293335,-0.88542,47.630806,22.964432,-8.947999,-4.889481,-1.2729577,-35.551903,12.528172,52.589775,-21.699804,-10.459559,5.025299
66,-4.196824073791504,5.10093355178833,79.11274719238281,-3.9744182926201423,4.649090529015788,-94.90014988945734,-6.9597673,14.89247,16.955042,8.734126,-4.3678102,-7.8959007,-10.016011,-11.927849,-11.61019,7.9561615,-3.5278459,7.20821,2.9467847,-8.852976,10.629504,6.246157,41.20741,0.4900684,47.6182,22.951933,-8.93446,-4.9793663,-0.7934959,-36.66866,11.358157,52.907925,-21.652233,-10.409566,5.1760716
67,-4.4168500900268555,5.0768351554870605,79.11882019042969,-4.173464015886441,4.7388373064491836,-94.84026345354584,-7.164941,15.323023,16.752138,8.896223,-4.347154,-8.073846,-10.188545,-12.504168,-11.767301,8.230437,-3.3903508,7.3033442,2.9387922,-8.597366,10.43459,6.653604,42.150043,1.8439504,47.640713,22.912045,-8.921891,-5.070236,-0.3848342,-37.791016,10.2096195,53.311817,-21.522316,-10.360884,5.335595
68,-4.649604797363281,5.057941913604736,79.12212371826172,-4.368682761575523,4.815190003699513,-94.76466672107033,-7.358334,15.752341,16.531185,9.055383,-4.324344,-8.261766,-10.326767,-13.085235,-11.934176,8.516172,-3.3200202,7.395637,2.915341,-8.334479,10.233764,7.0734696,43.117752,3.1701593,47.709377,22.833302,-8.920272,-5.1343393,0.048714973,-38.912342,9.056644,53.70909,-21.362661,-10.323893,5.471121
69,-4.890474796295166,5.0342817306518555,79.1234130859375,-4.559265908535512,4.873479187454748,-94.6697860885088,-7.5270348,16.176388,16.29088,9.1946,-4.290313,-8.460026,-10.421125,-13.677224,-12.123772,8.81444,-3.3454926,7.4868407,2.8707058,-8.064369,10.027149,7.5126176,44.114174,4.4632206,47.82949,22.690605,-8.935399,-5.1617584,0.5506859,-40.0341,7.8869863,54.065357,-21.163288,-10.304697,5.5680804
70,-5.131637096405029,5.00137996673584,79.11772918701172,-4.748908257725204,4.920147871180868,-94.55639957867743,-7.691072,16.603046,16.028755,9.342122,-4.259497,-8.668122,-10.481707,-14.277304,-12.327036,9.124139,-3.4346602,7.574675,2.819139,-7.7819996,9.821227,7.955686,45.14137,5.725066,47.993126,22.49654,-8.9608555,-5.1679435,1.0328525,-41.156586,6.724968,54.461952,-20.90214,-10.295737,5.6463175
71,-5.384422302246094,4.97095251083374,79.11207580566406,-4.933826689780621,4.960271963670677,-94.43133460257893,-7.8383236,17.025887,15.758161,9.465332,-4.216206,-8.886237,-10.522439,-14.877114,-12.523221,9.448217,-3.5497952,7.657707,2.7627802,-7.497215,9.60642,8.404643,46.194607,6.966468,48.1982,22.298878,-8.987094,-5.16133,1.5187485,-42.27671,5.5592194,54.871304,-20.620678,-10.288212,5.719463
72,-5.6481475830078125,4.931883335113525,79.10482025146484,-5.121197784431886,4.998465428424144,-94.30093565785168,-8.04703,17.474663,15.46171,9.719583,-4.243161,-9.116608,-10.551349,-15.456396,-12.696593,9.778878,-3.6479173,7.732898,2.708373,-7.2072167,9.377374,8.85411,47.266724,8.192833,48.441463,22.1462,-9.004351,-5.1494765,2.0120142,-43.39176,4.3842864,55.283478,-20.354256,-10.272986,5.801455
73,-5.9222092628479,4.889262676239014,79.09520721435547,-5.310929836482908,5.038188789467667,-94.16420827800978,-8.29557,17.941015,15.145466,10.049878,-4.3105364,-9.36007,-10.57214,-16.017296,-12.843328,10.116842,-3.733,7.798912,2.6539595,-6.9108987,9.130474,9.311041,48.357944,9.40071,48.717953,22.065313,-9.007599,-5.125103,2.520715,-44.504536,3.2020788,55.694008,-20.093773,-10.243674,5.8914943
74,-6.202760219573975,4.8464274406433105,79.07693481445312,-5.493762742724679,5.076120201641636,-94.01847228063204,-8.517546,18.396572,14.828586,10.325192,-4.3494296,-9.613943,-10.5827465,-16.574028,-12.969095,10.468704,-3.8246539,7.8584533,2.5967531,-6.6156416,8.871407,9.77663,49.470757,10.591038,49.028114,22.02718,-9.002529,-5.086144,3.0404453,-45.617466,2.0139122,56.107723,-19.827366,-10.2060795,5.9829545
75,-6.48800802230835,4.795577526092529,79.05717468261719,-5.665756512313459,5.106681658705857,-93.86838638037439,-8.711776,18.840675,14.514608,10.559621,-4.3705373,-9.8754835,-10.584797,-17.125557,-13.07121,10.84208,-3.9061599,7.9144974,2.5410395,-6.3266516,8.605786,10.2370405,50.59998,11.775963,49.378746,21.999216,-8.995092,-5.0472646,3.5631597,-46.72553,0.8156739,56.524338,-19.584589,-10.169221,6.0799575
76,-6.781980991363525,4.747100830078125,79.02842712402344,-5.822115765727234,5.124308676173685,-93.71862452908113,-8.873121,19.269922,14.20841,10.759684,-4.3808784,-10.141399,-10.580306,-17.668724,-13.147098,11.24398,-3.960263,7.9702444,2.490009,-6.050594,8.340475,10.682968,51.73758,12.97139,49.773006,21.950947,-8.990388,-5.0222554,4.0698237,-47.82127,-0.39344272,56.95165,-19.399004,-10.141654,6.185487
77,-7.086699485778809,4.6984782218933105,78.99433898925781,-5.968211895202436,5.1244142426555825,-93.56644922918866,-9.001572,19.69187,13.904474,10.93366,-4.3860397,-10.409552,-10.56219,-18.203293,-13.213363,11.68169,-4.0012617,8.014104,2.4369564,-5.783173,8.078167,11.127721,52.8806,14.192802,50.20852,21.888783,-8.991863,-5.013728,4.546136,-48.901287,-1.6252706,57.402397,-19.301315,-10.126305,6.3083506
78,-7.401021480560303,4.642609596252441,78.9654541015625,-6.103950165424412,5.110877683228177,-93.41026990596409,-9.105366,20.106497,13.60099,11.089745,-4.38691,-10.681857,-10.530198,-18.72957,-13.266475,12.1456175,-4.029731,8.048652,2.3802342,-5.5241785,7.817001,11.583511,54.030205,15.438938,50.676186,21.826923,-8.99523,-5.0138464,5.0026903,-49.967316,-2.873803,57.869007,-19.269316,-10.117882,6.4422383
79,-7.721266269683838,4.583186149597168,78.92530822753906,-6.215356050653498,5.090569541857895,-93.25651154429107,-9.174133,20.495596,13.315123,11.197912,-4.369858,-10.961442,-10.499426,-19.25129,-13.270899,12.625265,-4.0136995,8.098499,2.3295314,-5.2881007,7.5543056,12.038338,55.185623,16.699947,51.171406,21.747969,-8.994016,-5.0196924,5.463509,-51.023922,-4.111825,58.322395,-19.254337,-10.112253,6.5663896
80,-8.059911727905273,4.530416965484619,78.88320922851562,-6.2900311437855985,5.070592530615757,-93.11183632518654,-9.2123,20.84568,13.0587,11.257891,-4.3316016,-11.251411,-10.485584,-19.76955,-13.191404,13.109334,-3.9205058,8.18823,2.2931848,-5.0860534,7.2863064,12.4785795,56.345097,17.963614,51.690666,21.633867,-8.981725,-5.0280147,5.948739,-52.075947,-5.3085394,58.736763,-19.20623,-10.105308,6.6607094
81,-8.402643203735352,4.477885723114014,78.83285522460938,-6.324761657595441,5.050876289345677,-92.97855550103526,-9.2146,21.152395,12.836235,11.261369,-4.2684093,-11.55524,-10.488295,-20.292604,-13.038735,13.595743,-3.7521002,8.319438,2.2740815,-4.9193025,7.0143228,12.913685,57.512478,19.227478,52.2237,21.468952,-8.952276,-5.0522265,6.470489,-53.13336,-6.4442043,59.09961,-19.11295,-10.096603,6.7114325
82,-8.745118141174316,4.415564060211182,78.77484893798828,-6.326227181235479,5.02813614436146,-92.85269595217589,-9.1850605,21.425041,12.640114,11.219481,-4.185891,-11.870345,-10.501303,-20.815903,-12.824237,14.088223,-3.5213544,8.481033,2.2647917,-4.7797604,6.736625,13.34383,58.68842,20.494112,52.780975,21.26593,-8.910783,-5.089102,7.0068984,-54.198063,-7.5289164,59.433872,-18.99572,-10.089135,6.733759
83,-9.099445343017578,4.352183818817139,78.70438385009766,-6.297783719240683,5.005190888415937,-92.7322145260591,-9.134738,21.669336,12.466,11.148168,-4.0907435,-12.190159,-10.526931,-21.31675,-12.514451,14.574399,-3.2083316,8.678959,2.259622,-4.6658173,6.447618,13.745675,59.86588,21.761162,53.382057,21.050411,-8.866854,-5.1089363,7.52767,-55.261345,-8.582943,59.76304,-18.859814,-10.082844,6.749943
84,-9.464101791381836,4.294260025024414,78.63115692138672,-6.242001135478988,4.984751372187837,-92.61499281375121,-9.073514,21.890324,12.310273,11.06124,-3.9890962,-12.508427,-10.5718,-21.777449,-12.073324,15.051869,-2.7970438,8.92062,2.254051,-4.5775228,6.1435843,14.097969,61.035973,23.02901,54.041252,20.850273,-8.829517,-5.0811706,8.009161,-56.312054,-9.631143,60.103737,-18.712423,-10.076647,6.779759
85,-9.839393615722656,4.230083465576172,78.55101013183594,-6.15661810633283,4.965914726060226,-92.50029054919256,-8.998109,22.08604,12.174693,10.957,-3.8826969,-12.82449,-10.627119,-22.191502,-11.482926,15.504498,-2.310386,9.196799,2.248456,-4.518977,5.826134,14.40411,62.19744,24.31066,54.76496,20.687927,-8.806316,-4.9903083,8.455172,-57.345036,-10.689309,60.452526,-18.563646,-10.06898,6.825619
86,-10.223271369934082,4.156117916107178,78.47022247314453,-6.042298022631913,4.94767780004891,-92.38938698906423,-8.904639,22.256012,12.060543,10.829023,-3.7676995,-13.141607,-10.693611,-22.565792,-10.764085,15.940238,-1.748822,9.510749,2.246741,-4.4891806,5.5009737,14.679346,63.35269,25.609055,55.532917,20.546396,-8.78984,-4.853591,8.886555,-58.361935,-11.753394,60.79049,-18.411322,-10.059413,6.8756137
87,-10.606365203857422,4.087845802307129,78.3775634765625,-5.908976899825933,4.933721823372102,-92.28387433824085,-8.811201,22.41305,11.95893,10.699288,-3.6503189,-13.459832,-10.774423,-22.887062,-9.945651,16.356653,-1.053901,9.888226,2.2498405,-4.475534,5.168799,14.918244,64.49782,26.905638,56.32072,20.394352,-8.766386,-4.688819,9.300811,-59.36316,-12.813684,61.11454,-18.243826,-10.048879,6.9279094
88,-11.00658893585205,4.039945602416992,78.27996826171875,-5.766445981868112,4.927254025699804,-92.18517779581397,-8.727163,22.568222,11.864266,10.572607,-3.5269036,-13.779376,-10.862624,-23.138945,-9.059446,16.733635,-0.15773992,10.356506,2.258729,-4.46361,4.8296075,15.112996,65.62671,28.178894,57.104923,20.201227,-8.721965,-4.512389,9.692712,-60.348454,-13.859699,61.42451,-18.0512,-10.03838,6.980868
89,-11.409631729125977,3.9807915687561035,78.17604064941406,-5.616531748487202,4.932071493490075,-92.09481277110571,-8.6586275,22.723598,11.778278,10.453862,-3.4002926,-14.0951185,-10.988065,-23.30436,-8.043324,17.107075,0.9755071,10.894159,2.2748945,-4.450355,4.48163,15.275912,66.740746,29.435167,57.874012,19.961882,-8.656712,-4.3335977,10.065272,-61.32273,-14.895475,61.71624,-17.831146,-10.022889,7.0408993
90,-11.82150650024414,3.9202983379364014,78.07405853271484,-5.455773720374091,4.945514683754648,-92.011966451783,-8.597208,22.87482,11.703476,10.335455,-3.2693865,-14.409102,-11.13532,-23.389288,-6.8996696,17.465195,2.3034682,11.508967,2.2975576,-4.440081,4.124548,15.408219,67.841,30.68062,58.641125,19.691944,-8.576954,-4.1404634,10.4177685,-62.28731,-15.921315,61.993587,-17.588379,-10.003937,7.106977
91,-12.234574317932129,3.8585569858551025,77.96558380126953,-5.28648456940464,4.961704479431105,-91.93473493474507,-8.542997,23.026236,11.6306095,10.226664,-3.1380858,-14.732471,-11.249708,-23.409948,-5.748293,17.75096,3.7589123,12.267827,2.3245728,-4.430705,3.762021,15.487209,68.92077,31.895916,59.415108,19.39164,-8.477899,-3.9167056,10.743337,-63.23849,-16.925209,62.262383,-17.323446,-9.991104,7.1649733
92,-12.65247631072998,3.8003244400024414,77.8537826538086,-5.09768404513619,4.978306999350194,-91.85617588889623,-8.479901,23.153126,11.560475,10.092368,-2.986103,-15.000033,-11.285848,-23.40863,-4.702671,17.915468,5.2732882,13.234253,2.3488784,-4.4321666,3.3962908,15.485158,69.97118,33.058075,60.20237,19.061707,-8.354244,-3.6447022,11.035038,-64.1724,-17.89591,62.525925,-17.036919,-9.993774,7.2001257
93,-13.081015586853027,3.763746500015259,77.74528503417969,-4.860079834003036,5.00632126491882,-91.76496791085243,-8.398404,23.190157,11.50492,9.87484,-2.7799878,-15.000033,-11.288002,-23.413986,-3.7010534,18.000397,7.081358,14.536684,2.3610363,-4.4676976,3.0192647,15.3728285,70.987076,34.162647,61.00763,18.702215,-8.188674,-3.30198,11.290456,-65.09021,-18.83882,62.785423,-16.711222,-10.015303,7.2015753
94,-13.529898643493652,3.7112395763397217,77.63896942138672,-4.810697508655476,5.067340733088561,-91.74857043134685,-8.474304,23.503641,11.389242,9.876379,-2.6624553,-15.000033,-11.207944,-23.10434,-3.0447965,17.829807,9.238157,15.000033,2.4376147,-4.322856,2.5966063,15.165751,71.96736,35.215054,61.819267,18.313347,-7.9897943,-2.89876,11.511019,-65.992676,-19.756067,63.035763,-16.353195,-10.050211,7.177205
95,-13.99815845489502,3.665861129760742,77.52960968017578,-4.8200655215075185,5.137669463581766,-91.75589421809275,-8.601427,23.911726,11.251551,9.950663,-2.5739284,-15.000033,-11.032961,-22.713942,-2.7286978,17.50164,11.155349,15.000033,2.5296912,-4.122041,2.1627026,14.908896,72.91423,36.21798,62.615837,17.896055,-7.7909985,-2.4725235,11.6991,-66.87973,-20.636517,63.266064,-15.9985695,-10.094752,7.1446214
96,-14.4794282913208,3.627267360687256,77.39427185058594,-4.748482699367106,5.196273280970891,-91.73769089565809,-8.676102,24.221865,11.136947,9.954854,-2.4569798,-15.000033,-10.758724,-22.457853,-2.6400008,17.112083,12.244909,15.000033,2.58869,-3.9981146,1.7484379,14.646488,73.83187,37.17249,63.380306,17.450586,-7.625632,-2.061907,11.850688,-67.749695,-21.461664,63.470287,-15.682298,-10.145223,7.121346
97,-14.975789070129395,3.586244583129883,77.236328125,-4.564625781200387,5.2498302547205675,-91.69016378374417,-8.697655,24.401037,11.054765,9.882734,-2.3105276,-15.000033,-10.354121,-22.359812,-2.7878668,16.600206,12.234505,15.000033,2.603944,-3.9861593,1.3465775,14.398564,74.73089,38.101963,64.11758,16.961124,-7.504593,-1.6816783,11.944592,-68.602104,-22.223421,63.648117,-15.417376,-10.204102,7.1240277
98,-15.478245735168457,3.5324018001556396,77.09037780761719,-4.302637588419601,5.302134608296086,-91.62675008566748,-8.688689,24.493784,10.996248,9.765365,-2.1453052,-15.000033,-9.844991,-22.353077,-3.1204467,15.965779,11.474493,15.000033,2.5896845,-4.0544086,0.95090294,14.142054,75.61293,39.004112,64.83584,16.431341,-7.4114428,-1.3136547,11.974132,-69.43723,-22.918076,63.805355,-15.184024,-10.27203,7.138938
99,-15.983099937438965,3.4865167140960693,76.93263244628906,-4.000895240268529,5.342162775633103,-91.55354170224334,-8.650502,24.539068,10.95325,9.619662,-1.968946,-15.000033,-9.289882,-22.389286,-3.5650985,15.310319,10.355017,15.000033,2.559953,-4.1609674,0.57502204,13.845916,76.46358,39.830856,65.52404,15.893491,-7.3369966,-0.9446261,11.960315,-70.253105,-23.533934,63.94425,-14.966178,-10.342768,7.1376004
100,-16.480236053466797,3.4444313049316406,76.76273345947266,-3.6983958733853166,5.358326317391044,-91.47567993151597,-8.581388,24.575842,10.917176,9.457463,-1.7861321,-15.000033,-8.745677,-22.42924,-4.0605025,14.741354,9.257952,15.000033,2.5291126,-4.259388,0.23406924,13.474525,77.261314,40.52815,66.16658,15.380075,-7.2705736,-0.5586268,11.930353,-71.04934,-24.066769,64.06412,-14.74907,-10.410277,7.091435
101,-16.98046875,3.405911445617676,76.58766174316406,-3.390364408753604,5.34272213406417,-91.38514264872839,-8.470187,24.598566,10.886636,9.269457,-1.5934944,-15.000033,-8.194804,-22.478996,-4.6602073,14.27504,8.196414,15.000033,2.4945962,-4.3493333,-0.06278492,12.998659,77.99744,41.09441,66.755135,14.894648,-7.198304,-0.13088249,11.896482,-71.82821,-24.525045,64.153,-14.541023,-10.470244,6.98746
102,-17.473278045654297,3.371446132659912,76.41365051269531,-3.0631654014221534,5.303481627293217,-91.28346495163562,-8.321213,24.594202,10.86588,9.051374,-1.3881539,-15.000033,-7.6179194,-22.550812,-5.377023,13.859616,6.9922595,15.000033,2.452989,-4.4450784,-0.323396,12.437999,78.671684,41.55011,67.28881,14.421959,-7.1285267,0.32562724,11.849901,-72.5924,-24.91808,64.20839,-14.346001,-10.527401,6.8442545
103,-17.950210571289062,3.3382375240325928,76.2497329711914,-2.742486516328553,5.252144525451904,-91.18805280363254,-8.158137,24.590109,10.852274,8.829678,-1.178921,-15.000033,-7.053216,-22.613472,-6.1027675,13.476749,5.7492194,15.000033,2.4135396,-4.5196977,-0.5567351,11.831705,79.2706,41.875553,67.761536,13.96716,-7.082744,0.7698484,11.782088,-73.33961,-25.237858,64.24533,-14.139876,-10.589732,6.6818886
104,-18.41507339477539,3.3142738342285156,76.09554290771484,-2.4524734830385886,5.199752725577477,-91.11562703564691,-8.00227,24.611723,10.84421,8.62656,-0.97225636,-15.000033,-6.548977,-22.640825,-6.7239857,13.127165,4.559605,15.000033,2.3863811,-4.5464954,-0.77077496,11.217174,79.775795,42.04946,68.16427,13.536408,-7.080634,1.1629161,11.690021,-74.07024,-25.482094,64.27594,-13.899527,-10.664545,6.5190625
105,-18.859312057495117,3.290527582168579,75.94340515136719,-2.198944759892171,5.147060389037536,-91.05752780518924,-7.8598886,24.662632,10.827985,8.440107,-0.76304406,-15.000033,-6.104484,-22.63215,-7.242597,12.807016,3.4232385,15.000033,2.3658566,-4.5136228,-0.9623861,10.589005,80.16975,42.06394,68.47625,13.096769,-7.117767,1.5250298,11.58026,-74.78468,-25.652813,64.29301,-13.592307,-10.754017,6.360221
106,-19.28833770751953,3.2783091068267822,75.79981994628906,-1.9683297964392885,5.088204346755584,-91.00812199908206,-7.718294,24.729122,10.808242,8.259983,-0.5494946,-15.000033,-5.7018967,-22.60119,-7.7109194,12.525557,2.29177,15.000033,2.3484962,-4.432521,-1.1249936,9.946708,80.44669,41.949123,68.69154,12.657383,-7.184183,1.8682803,11.455993,-75.48637,-25.758497,64.28692,-13.239796,-10.854368,6.1966014
107,-19.692764282226562,3.2763466835021973,75.66728210449219,-1.7563445731515273,5.024535231359882,-90.98833608229234,-7.569449,24.810196,10.811558,8.09462,-0.3417623,-15.000033,-5.35947,-22.555382,-8.089791,12.29422,1.1918315,15.000033,2.345432,-4.308452,-1.2629977,9.340112,80.60557,41.74519,68.8258,12.287544,-7.2901945,2.139723,11.298459,-76.17629,-25.794445,64.27202,-12.897084,-10.964926,6.02906
